datetime,portfolio_value,cash,positions,old_best_asset,old_asset_quantity,old_cash,new_best_asset,new_asset_quantity,AGG_price,AGG_return,VEU_price,VEU_return,SPY_price,SPY_return,return
2023-01-05 08:30:00-05:00,99308.35159301758,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",SPY,261.0,,SPY,261.0,,,,,,,-0.003822449869159472
2023-01-05 09:30:00-05:00,99308.35159301758,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",SPY,261.0,,SPY,261.0,,,,,,,0.0
2023-01-05 15:59:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",SPY,261.0,,VEU,1933.0,98.0999984741211,0.01144448535724929,51.369998931884766,0.024531303494396584,383.760009765625,0.003477805390047939,0.0
2023-01-05 15:59:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.0999984741211,0.01144448535724929,51.369998931884766,0.024531303494396584,383.760009765625,0.003477805390047939,0.0
2023-01-05 16:00:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.0999984741211,0.01144448535724929,51.369998931884766,0.024531303494396584,383.760009765625,0.003477805390047939,0.0
2023-01-06 08:30:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.0999984741211,0.01144448535724929,51.369998931884766,0.024531303494396584,383.760009765625,0.003477805390047939,0.00681258967270626
2023-01-06 09:30:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.0999984741211,0.01144448535724929,51.369998931884766,0.024531303494396584,383.760009765625,0.003477805390047939,0.0
2023-01-06 15:59:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-06 15:59:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-06 16:00:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-09 08:30:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.02609948561922848
2023-01-09 09:30:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-09 15:59:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.08999633789062,0.010091721500186335,52.18000030517578,0.01576798501329657,388.0799865722656,0.011256974923674168,0.0
2023-01-09 15:59:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.08999633789062,0.010091721500186335,52.18000030517578,0.01576798501329657,388.0799865722656,0.011256974923674168,0.0
2023-01-09 16:00:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.08999633789062,0.010091721500186335,52.18000030517578,0.01576798501329657,388.0799865722656,0.011256974923674168,0.0
2023-01-10 08:30:00-05:00,102304.50011825562,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.08999633789062,0.010091721500186335,52.18000030517578,0.01576798501329657,388.0799865722656,0.011256974923674168,-0.002826204934611498
2023-01-10 09:30:00-05:00,102304.50011825562,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.08999633789062,0.010091721500186335,52.18000030517578,0.01576798501329657,388.0799865722656,0.011256974923674168,0.0
2023-01-10 15:59:00-05:00,102304.50011825562,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-10 15:59:00-05:00,102304.50011825562,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-10 16:00:00-05:00,102304.50011825562,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-11 08:30:00-05:00,102865.07188796997,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0054794439058534206
2023-01-11 09:30:00-05:00,102865.07188796997,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-11 15:59:00-05:00,102865.07188796997,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.95999908447266,-0.0013119109720691746,52.650001525878906,0.009007305825111445,390.5799865722656,0.006441970950580078,0.0
2023-01-11 15:59:00-05:00,102865.07188796997,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.95999908447266,-0.0013119109720691746,52.650001525878906,0.009007305825111445,390.5799865722656,0.006441970950580078,0.0
2023-01-11 16:00:00-05:00,102865.07188796997,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.95999908447266,-0.0013119109720691746,52.650001525878906,0.009007305825111445,390.5799865722656,0.006441970950580078,0.0
2023-01-12 08:30:00-05:00,103812.23775863647,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.95999908447266,-0.0013119109720691746,52.650001525878906,0.009007305825111445,390.5799865722656,0.006441970950580078,0.009207847263238866
2023-01-12 09:30:00-05:00,103812.23775863647,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,98.95999908447266,-0.0013119109720691746,52.650001525878906,0.009007305825111445,390.5799865722656,0.006441970950580078,0.0
2023-01-12 15:59:00-05:00,103812.23775863647,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-12 15:59:00-05:00,103812.23775863647,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-12 16:00:00-05:00,103812.23775863647,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-13 08:30:00-05:00,104082.86395263672,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0026068814221060777
2023-01-13 09:30:00-05:00,104082.86395263672,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-13 15:59:00-05:00,104082.86395263672,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,100.29000091552734,0.013439792273233442,53.560001373291016,0.017283947218212692,396.9599914550781,0.01633469481834826,0.0
2023-01-13 15:59:00-05:00,104082.86395263672,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,100.29000091552734,0.013439792273233442,53.560001373291016,0.017283947218212692,396.9599914550781,0.01633469481834826,0.0
2023-01-13 16:00:00-05:00,104082.86395263672,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,100.29000091552734,0.013439792273233442,53.560001373291016,0.017283947218212692,396.9599914550781,0.01633469481834826,0.0
2023-01-17 08:30:00-05:00,105126.67834854126,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,100.29000091552734,0.013439792273233442,53.560001373291016,0.017283947218212692,396.9599914550781,0.01633469481834826,0.010028686339564441
2023-01-17 09:30:00-05:00,105126.67834854126,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,100.29000091552734,0.013439792273233442,53.560001373291016,0.017283947218212692,396.9599914550781,0.01633469481834826,0.0
2023-01-17 15:59:00-05:00,105126.67834854126,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-17 15:59:00-05:00,105126.67834854126,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-17 16:00:00-05:00,105126.67834854126,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-18 08:30:00-05:00,106189.83424758911,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.01011309322951326
2023-01-18 09:30:00-05:00,106189.83424758911,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-18 15:59:00-05:00,106189.83424758911,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.73999786376953,-0.005484126500517994,53.939998626708984,0.007094795438288948,397.7699890136719,0.0020405017533999814,0.0
2023-01-18 15:59:00-05:00,106189.83424758911,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.73999786376953,-0.005484126500517994,53.939998626708984,0.007094795438288948,397.7699890136719,0.0020405017533999814,0.0
2023-01-18 16:00:00-05:00,106189.83424758911,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.73999786376953,-0.005484126500517994,53.939998626708984,0.007094795438288948,397.7699890136719,0.0020405017533999814,0.0
2023-01-19 08:30:00-05:00,104508.11893844604,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.73999786376953,-0.005484126500517994,53.939998626708984,0.007094795438288948,397.7699890136719,0.0020405017533999814,-0.015836876675238365
2023-01-19 09:30:00-05:00,104508.11893844604,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,99.73999786376953,-0.005484126500517994,53.939998626708984,0.007094795438288948,397.7699890136719,0.0020405017533999814,0.0
2023-01-19 15:59:00-05:00,104508.11893844604,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-19 15:59:00-05:00,104508.11893844604,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-19 16:00:00-05:00,104508.11893844604,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-20 08:30:00-05:00,104894.72041320801,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.003699248237255759
2023-01-20 09:30:00-05:00,104894.72041320801,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",VEU,1933.0,,VEU,1933.0,,,,,,,0.0
2023-01-20 15:59:00-05:00,104894.72041320801,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",VEU,1933.0,,AGG,1043.0,100.5,0.0076198330911187995,53.790000915527344,-0.0027808252688268364,388.6400146484375,-0.022952898955181156,0.0
2023-01-20 15:59:00-05:00,104894.72041320801,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,100.5,0.0076198330911187995,53.790000915527344,-0.0027808252688268364,388.6400146484375,-0.022952898955181156,0.0
2023-01-20 16:00:00-05:00,104894.72041320801,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,100.5,0.0076198330911187995,53.790000915527344,-0.0027808252688268364,388.6400146484375,-0.022952898955181156,0.0
2023-01-23 08:30:00-05:00,104508.81550598145,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,100.5,0.0076198330911187995,53.790000915527344,-0.0027808252688268364,388.6400146484375,-0.022952898955181156,-0.003678973600447999
2023-01-23 09:30:00-05:00,104508.81550598145,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,100.5,0.0076198330911187995,53.790000915527344,-0.0027808252688268364,388.6400146484375,-0.022952898955181156,0.0
2023-01-23 15:59:00-05:00,104508.81550598145,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,,,,,,,0.0
2023-01-23 15:59:00-05:00,104508.81550598145,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,,,,,,,0.0
2023-01-23 16:00:00-05:00,104508.81550598145,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,,,,,,,0.0
2023-01-24 08:30:00-05:00,104550.52850341797,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,,,,,,,0.0003991337690947283
2023-01-24 09:30:00-05:00,104550.52850341797,417.4123229980469,"[{'asset': USD, 'quantity': 417.4123229980469}, {'asset': AGG, 'quantity': 1043.0}]",AGG,1043.0,,AGG,1043.0,,,,,,,0.0
2023-01-24 15:59:00-05:00,104550.52850341797,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",AGG,1043.0,,SPY,260.0,99.83999633789062,-0.0065672006180036435,54.58000183105469,0.014686761518520441,400.6300048828125,0.030851147031838888,0.0
2023-01-24 15:59:00-05:00,104550.52850341797,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,99.83999633789062,-0.0065672006180036435,54.58000183105469,0.014686761518520441,400.6300048828125,0.030851147031838888,0.0
2023-01-24 16:00:00-05:00,104550.52850341797,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,99.83999633789062,-0.0065672006180036435,54.58000183105469,0.014686761518520441,400.6300048828125,0.030851147031838888,0.0
2023-01-25 08:30:00-05:00,103788.73040771484,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,99.83999633789062,-0.0065672006180036435,54.58000183105469,0.014686761518520441,400.6300048828125,0.030851147031838888,-0.007286410758585715
2023-01-25 09:30:00-05:00,103788.73040771484,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,99.83999633789062,-0.0065672006180036435,54.58000183105469,0.014686761518520441,400.6300048828125,0.030851147031838888,0.0
2023-01-25 15:59:00-05:00,103788.73040771484,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,,,,,,,0.0
2023-01-25 15:59:00-05:00,103788.73040771484,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,,,,,,,0.0
2023-01-25 16:00:00-05:00,103788.73040771484,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,,,,,,,0.0
2023-01-26 08:30:00-05:00,105655.52850341797,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,,,,,,,0.017986520197036393
2023-01-26 09:30:00-05:00,105655.52850341797,841.7272338867188,"[{'asset': USD, 'quantity': 841.7272338867188}, {'asset': SPY, 'quantity': 260.0}]",SPY,260.0,,SPY,260.0,,,,,,,0.0
2023-01-26 15:59:00-05:00,105655.52850341797,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",SPY,260.0,,AGG,1052.0,100.4000015258789,0.005609026527735983,54.81999969482422,0.004397175810151532,400.3500061035156,-0.0006988961782300462,0.0
2023-01-26 15:59:00-05:00,105655.52850341797,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,100.4000015258789,0.005609026527735983,54.81999969482422,0.004397175810151532,400.3500061035156,-0.0006988961782300462,0.0
2023-01-26 16:00:00-05:00,105655.52850341797,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,100.4000015258789,0.005609026527735983,54.81999969482422,0.004397175810151532,400.3500061035156,-0.0006988961782300462,0.0
2023-01-27 08:30:00-05:00,105266.28561401367,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,100.4000015258789,0.005609026527735983,54.81999969482422,0.004397175810151532,400.3500061035156,-0.0006988961782300462,-0.0036840749832764974
2023-01-27 09:30:00-05:00,105266.28561401367,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,100.4000015258789,0.005609026527735983,54.81999969482422,0.004397175810151532,400.3500061035156,-0.0006988961782300462,0.0
2023-01-27 15:59:00-05:00,105266.28561401367,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,,,,,,,0.0
2023-01-27 15:59:00-05:00,105266.28561401367,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,,,,,,,0.0
2023-01-27 16:00:00-05:00,105266.28561401367,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,,,,,,,0.0
2023-01-30 08:30:00-05:00,105203.16818237305,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,,,,,,,-0.0005995977845372202
2023-01-30 09:30:00-05:00,105203.16818237305,108.3665771484375,"[{'asset': USD, 'quantity': 108.3665771484375}, {'asset': AGG, 'quantity': 1052.0}]",AGG,1052.0,,AGG,1052.0,,,,,,,0.0
2023-01-30 15:59:00-05:00,105203.16818237305,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",AGG,1052.0,,SPY,259.0,100.08000183105469,-0.0031872479079767535,54.86000061035156,0.000729677412441232,405.67999267578125,0.013313317075078546,0.0
2023-01-30 15:59:00-05:00,105203.16818237305,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.08000183105469,-0.0031872479079767535,54.86000061035156,0.000729677412441232,405.67999267578125,0.013313317075078546,0.0
2023-01-30 16:00:00-05:00,105203.16818237305,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.08000183105469,-0.0031872479079767535,54.86000061035156,0.000729677412441232,405.67999267578125,0.013313317075078546,0.0
2023-01-31 08:30:00-05:00,104770.64260864258,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.08000183105469,-0.0031872479079767535,54.86000061035156,0.000729677412441232,405.67999267578125,0.013313317075078546,-0.004111336010153899
2023-01-31 09:30:00-05:00,104770.64260864258,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.08000183105469,-0.0031872479079767535,54.86000061035156,0.000729677412441232,405.67999267578125,0.013313317075078546,0.0
2023-01-31 15:59:00-05:00,104770.64260864258,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,,,,,,,0.0
2023-01-31 15:59:00-05:00,104770.64260864258,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,,,,,,,0.0
2023-01-31 16:00:00-05:00,104770.64260864258,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,,,,,,,0.0
2023-02-01 08:30:00-05:00,105827.35913085938,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,,,,,,,0.010085998290227494
2023-02-01 09:30:00-05:00,105827.35913085938,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,,,,,,,0.0
2023-02-01 15:59:00-05:00,105827.35913085938,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.22000122070312,0.0013988747710533822,54.5,-0.006562169273538587,406.4800109863281,0.0019720428046503535,0.0
2023-02-01 15:59:00-05:00,105827.35913085938,877.9713439941406,"[{'asset': USD, 'quantity': 877.9713439941406}, {'asset': SPY, 'quantity': 259.0}]",SPY,259.0,,SPY,259.0,100.22000122070312,0.0013988747710533822,54.5,-0.006562169273538587,406.4800109863281,0.0019720428046503535,0.0
