2024-11-16 14:42:42,452: INFO: [DriftRebalancer] [32mNew order was created: limit order of | 389 TLT buy | @ $102.71099693298339 new[0m
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] Submitted buy order: limit order of | 155 SPY buy | @ $386.2918450927734 new
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] Submitted buy order: limit order of | 389 TLT buy | @ $102.71099693298339 new
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] Processing a new order, payload: {'order': limit order of | 155 SPY buy | @ $386.2918450927734 new}
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] Processing a new order, payload: {'order': limit order of | 389 TLT buy | @ $102.71099693298339 new}
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,453: INFO: [DriftRebalancer] Getting historical prices for SPY, 1 bars, 
2024-11-16 14:42:42,454: INFO: [DriftRebalancer] Processing trade event. Trade event received for DriftRebalancer strategy: fill SPY, processed by broker backtesting
2024-11-16 14:42:42,454: INFO: [DriftRebalancer] [32mOrder was filled: limit order of | 155 SPY buy | @ $384.37 fill[0m
2024-11-16 14:42:42,456: INFO: [DriftRebalancer] Getting historical prices for TLT, 1 bars, 
2024-11-16 14:42:42,456: INFO: [DriftRebalancer] Processing trade event. Trade event received for DriftRebalancer strategy: fill TLT, processed by broker backtesting
2024-11-16 14:42:42,456: INFO: [DriftRebalancer] [32mOrder was filled: limit order of | 389 TLT buy | @ $102.2 fill[0m
2024-11-16 14:42:42,457: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,457: INFO: [DriftRebalancer] Processing a filled order, payload: {'position': DriftRebalancer Position: 155.0 shares of SPY (1 orders), 'order': limit order of | 155 SPY buy | @ $384.37 fill, 'price': 384.3699951171875, 'quantity': 155.0, 'multiplier': 1}
2024-11-16 14:42:42,457: INFO: [DriftRebalancer] Processing a filled order, payload: {'position': DriftRebalancer Position: 389.0 shares of TLT (1 orders), 'order': limit order of | 389 TLT buy | @ $102.2 fill, 'price': 102.19999694824219, 'quantity': 389.0, 'multiplier': 1}
2024-11-16 14:42:42,459: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,459: INFO: [DriftRebalancer] 2023-01-04 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,459: INFO: [DriftRebalancer] 2023-01-04 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.27% target_weight: 60.00% drift: 0.73%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.27% target_weight: 60.00% drift: 0.73%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.07% target_weight: 40.00% drift: -0.07%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.07% target_weight: 40.00% drift: -0.07%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,464: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,465: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,466: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,466: INFO: [DriftRebalancer] 2023-01-05 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,466: INFO: [DriftRebalancer] 2023-01-05 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.49% target_weight: 60.00% drift: 0.51%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.49% target_weight: 60.00% drift: 0.51%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.84% target_weight: 40.00% drift: 0.16%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.84% target_weight: 40.00% drift: 0.16%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,471: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,473: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,473: INFO: [DriftRebalancer] 2023-01-06 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,473: INFO: [DriftRebalancer] 2023-01-06 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.35% target_weight: 60.00% drift: 0.65%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.35% target_weight: 60.00% drift: 0.65%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.98% target_weight: 40.00% drift: 0.02%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.98% target_weight: 40.00% drift: 0.02%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.67% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,478: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,480: INFO: [DriftRebalancer] [34mThe market is not currently open, skipping this trading iteration[0m
2024-11-16 14:42:42,481: INFO: [DriftRebalancer] Executing the after_market_closes lifecycle method
2024-11-16 14:42:42,483: INFO: [DriftRebalancer] Executing the before_market_opens lifecycle method
2024-11-16 14:42:42,484: INFO: [DriftRebalancer] Executing the before_starting_trading lifecycle method
2024-11-16 14:42:42,486: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,486: INFO: [DriftRebalancer] 2023-01-09 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,486: INFO: [DriftRebalancer] 2023-01-09 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.44% target_weight: 60.00% drift: 0.56%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.44% target_weight: 60.00% drift: 0.56%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.90% target_weight: 40.00% drift: 0.10%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.90% target_weight: 40.00% drift: 0.10%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.66% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.66% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,491: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,493: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,493: INFO: [DriftRebalancer] 2023-01-10 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,493: INFO: [DriftRebalancer] 2023-01-10 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.22% target_weight: 60.00% drift: 0.78%
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.22% target_weight: 60.00% drift: 0.78%
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.12% target_weight: 40.00% drift: -0.12%
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.12% target_weight: 40.00% drift: -0.12%
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.66% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,497: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.66% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,498: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,498: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,499: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,499: INFO: [DriftRebalancer] 2023-01-11 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,499: INFO: [DriftRebalancer] 2023-01-11 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.43% target_weight: 60.00% drift: 0.57%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.43% target_weight: 60.00% drift: 0.57%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.92% target_weight: 40.00% drift: 0.08%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.92% target_weight: 40.00% drift: 0.08%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,504: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,506: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,506: INFO: [DriftRebalancer] 2023-01-12 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,506: INFO: [DriftRebalancer] 2023-01-12 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.51% target_weight: 60.00% drift: 0.49%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.51% target_weight: 60.00% drift: 0.49%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.84% target_weight: 40.00% drift: 0.16%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.84% target_weight: 40.00% drift: 0.16%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,511: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,513: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,513: INFO: [DriftRebalancer] 2023-01-13 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,513: INFO: [DriftRebalancer] 2023-01-13 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,517: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.04% target_weight: 60.00% drift: 0.96%
2024-11-16 14:42:42,517: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.04% target_weight: 60.00% drift: 0.96%
2024-11-16 14:42:42,517: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.32% target_weight: 40.00% drift: -0.32%
2024-11-16 14:42:42,517: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.32% target_weight: 40.00% drift: -0.32%
2024-11-16 14:42:42,518: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,518: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,518: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,518: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,519: INFO: [DriftRebalancer] [34mThe market is not currently open, skipping this trading iteration[0m
2024-11-16 14:42:42,521: INFO: [DriftRebalancer] Executing the after_market_closes lifecycle method
2024-11-16 14:42:42,523: INFO: [DriftRebalancer] Executing the before_market_opens lifecycle method
2024-11-16 14:42:42,525: INFO: [DriftRebalancer] Executing the before_starting_trading lifecycle method
2024-11-16 14:42:42,526: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,526: INFO: [DriftRebalancer] 2023-01-17 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,526: INFO: [DriftRebalancer] 2023-01-17 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.65% target_weight: 60.00% drift: 0.35%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.65% target_weight: 60.00% drift: 0.35%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.70% target_weight: 40.00% drift: 0.30%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.70% target_weight: 40.00% drift: 0.30%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,531: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,533: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,533: INFO: [DriftRebalancer] 2023-01-18 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,533: INFO: [DriftRebalancer] 2023-01-18 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,537: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.07% target_weight: 60.00% drift: 0.93%
2024-11-16 14:42:42,537: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.07% target_weight: 60.00% drift: 0.93%
2024-11-16 14:42:42,537: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.30% target_weight: 40.00% drift: -0.30%
2024-11-16 14:42:42,537: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.30% target_weight: 40.00% drift: -0.30%
2024-11-16 14:42:42,538: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,538: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,538: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,538: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,539: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,539: INFO: [DriftRebalancer] 2023-01-19 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,539: INFO: [DriftRebalancer] 2023-01-19 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: SPY current_weight: 58.55% target_weight: 60.00% drift: 1.45%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: SPY current_weight: 58.55% target_weight: 60.00% drift: 1.45%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.80% target_weight: 40.00% drift: -0.80%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.80% target_weight: 40.00% drift: -0.80%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,544: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,546: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,546: INFO: [DriftRebalancer] 2023-01-20 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,546: INFO: [DriftRebalancer] 2023-01-20 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: SPY current_weight: 58.85% target_weight: 60.00% drift: 1.15%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: SPY current_weight: 58.85% target_weight: 60.00% drift: 1.15%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.50% target_weight: 40.00% drift: -0.50%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.50% target_weight: 40.00% drift: -0.50%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,551: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,553: INFO: [DriftRebalancer] [34mThe market is not currently open, skipping this trading iteration[0m
2024-11-16 14:42:42,554: INFO: [DriftRebalancer] Executing the after_market_closes lifecycle method
2024-11-16 14:42:42,557: INFO: [DriftRebalancer] Executing the before_market_opens lifecycle method
2024-11-16 14:42:42,558: INFO: [DriftRebalancer] Executing the before_starting_trading lifecycle method
2024-11-16 14:42:42,559: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,559: INFO: [DriftRebalancer] 2023-01-23 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,559: INFO: [DriftRebalancer] 2023-01-23 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.57% target_weight: 60.00% drift: 0.43%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.57% target_weight: 60.00% drift: 0.43%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.78% target_weight: 40.00% drift: 0.22%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.78% target_weight: 40.00% drift: 0.22%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.65% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,564: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,566: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,566: INFO: [DriftRebalancer] 2023-01-24 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,566: INFO: [DriftRebalancer] 2023-01-24 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.58% target_weight: 60.00% drift: 0.42%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.58% target_weight: 60.00% drift: 0.42%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.78% target_weight: 40.00% drift: 0.22%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.78% target_weight: 40.00% drift: 0.22%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,571: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,573: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,573: INFO: [DriftRebalancer] 2023-01-25 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,573: INFO: [DriftRebalancer] 2023-01-25 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.12% target_weight: 60.00% drift: 0.88%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.12% target_weight: 60.00% drift: 0.88%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.24% target_weight: 40.00% drift: -0.24%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: TLT current_weight: 40.24% target_weight: 40.00% drift: -0.24%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,578: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,579: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,580: INFO: [DriftRebalancer] 2023-01-26 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,580: INFO: [DriftRebalancer] 2023-01-26 09:30:00-05:00 on_trading_iteration called
2024-11-16 14:42:42,584: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.61% target_weight: 60.00% drift: 0.39%
2024-11-16 14:42:42,584: INFO: [DriftRebalancer] Symbol: SPY current_weight: 59.61% target_weight: 60.00% drift: 0.39%
2024-11-16 14:42:42,584: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.76% target_weight: 40.00% drift: 0.24%
2024-11-16 14:42:42,584: INFO: [DriftRebalancer] Symbol: TLT current_weight: 39.76% target_weight: 40.00% drift: 0.24%
2024-11-16 14:42:42,584: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,585: INFO: [DriftRebalancer] Symbol: USD current_weight: 0.64% target_weight: 0.00% drift: 0.00%
2024-11-16 14:42:42,585: INFO: [DriftRebalancer] [34mTrading iteration ended at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,585: INFO: [DriftRebalancer] [34mSleeping for 86400 seconds[0m
2024-11-16 14:42:42,587: INFO: [DriftRebalancer] [32mBot is running. Executing the on_trading_iteration lifecycle method at 2024-11-16 14:42:42[0m
2024-11-16 14:42:42,587: INFO: [DriftRebalancer] 2023-01-27 09:30:00-05:00 on_trading_iteration called
