datetime,portfolio_value,cash,positions,return
2023-01-03 08:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",
2023-01-03 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",0.0
2023-01-03 15:59:00-05:00,100000.0,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-03 15:59:00-05:00,100000.0,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-03 16:00:00-05:00,100000.0,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-04 08:30:00-05:00,99689.40936279297,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",-0.0031059063720703106
2023-01-04 09:30:00-05:00,99689.40936279297,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-04 15:59:00-05:00,99689.40936279297,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-04 15:59:00-05:00,99689.40936279297,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-04 16:00:00-05:00,99689.40936279297,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-05 08:30:00-05:00,99308.35159301758,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",-0.003822449869159472
2023-01-05 09:30:00-05:00,99308.35159301758,-320.5687255859375,"[{'asset': USD, 'quantity': -320.5687255859375}, {'asset': SPY, 'quantity': 261.0}]",0.0
2023-01-05 15:59:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-05 15:59:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-05 16:00:00-05:00,99308.35159301758,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-06 08:30:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.00681258967270626
2023-01-06 09:30:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-06 15:59:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-06 15:59:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-06 16:00:00-05:00,99984.89864349365,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
2023-01-09 08:30:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.02609948561922848
2023-01-09 09:30:00-05:00,102594.45306777954,860.661003112793,"[{'asset': USD, 'quantity': 860.661003112793}, {'asset': VEU, 'quantity': 1933.0}]",0.0
