account_value,date,daily_return
1030668.3536618619,2022-01-03,
1046523.9836318401,2022-01-04,0.015383833134727354
1035439.2849938358,2022-01-05,-0.010591920310833336
1030783.7257069172,2022-01-06,-0.004496216585935575
1031378.2262304844,2022-01-07,0.00057674612893166
1030036.0606306614,2022-01-10,-0.0013013321065816763
1033028.2520463261,2022-01-11,0.0029049385065533784
1022453.5965096744,2022-01-12,-0.010236559857587868
1021054.9441735538,2022-01-13,-0.0013679372256062416
1006949.7323701176,2022-01-14,-0.013814351405793457
976557.8482186588,2022-01-18,-0.0301821264502683
962950.9080646633,2022-01-19,-0.013933573089209172
958003.4770983547,2022-01-20,-0.005137781090265414
945069.9774322514,2022-01-21,-0.01350047257164122
944295.7748069768,2022-01-24,-0.0008192013753078875
948326.975887299,2022-01-25,0.00426900256029028
945195.632957459,2022-01-26,-0.003301965471255608
942663.8846855168,2022-01-27,-0.0026785441909210617
955301.4851570134,2022-01-28,0.013406263543991104
954346.1917008214,2022-01-31,-0.000999991595360128
955347.9359917454,2022-02-01,0.0010496655193215076
960539.3611077124,2022-02-02,0.0054340674432689084
945816.5579468999,2022-02-03,-0.015327641694801386
943158.4421685949,2022-02-04,-0.002810392518476368
942136.7441941305,2022-02-07,-0.0010832728932747004
953874.356053082,2022-02-08,0.012458501307038405
960739.6331257215,2022-02-09,0.007197255098718047
947836.0333119855,2022-02-10,-0.013430901951816732
935959.3926449895,2022-02-11,-0.012530269212804646
931564.4644566656,2022-02-14,-0.004695639813928287
941565.1181107946,2022-02-15,0.010735331837675721
941006.5550958104,2022-02-16,-0.0005932282369432995
923983.6912485281,2022-02-17,-0.018090058730302006
918398.107592217,2022-02-18,-0.006045110654240626
902771.541601769,2022-02-22,-0.017015024161380787
890883.4846152387,2022-02-23,-0.01316840024159116
888704.3862356229,2022-02-24,-0.0024459970548863508
911841.584741902,2022-02-25,0.02603475223553664
907345.4083503004,2022-02-28,-0.0049308744707823315
896557.4695989462,2022-03-01,-0.011889561188135
916018.4057629629,2022-03-02,0.021706289695764935
915970.7804120107,2022-03-03,-5.1991696512376784e-05
916320.5746064383,2022-03-04,0.0003818835730438064
899193.1667161185,2022-03-07,-0.018691502040839914
892839.274660607,2022-03-08,-0.007066214791996317
907494.6768212515,2022-03-09,0.01641437891071207
906795.876223107,2022-03-10,-0.0007700327241502158
902064.9808335501,2022-03-11,-0.00521715582702198
901768.3579354483,2022-03-14,-0.00032882653068710965
920934.7491625296,2022-03-15,0.0212542290472042
930241.1156915365,2022-03-16,0.010105348438062212
942794.9597163245,2022-03-17,0.013495258178795488
946977.4602962538,2022-03-18,0.004436278044154696
945199.5101720319,2022-03-21,-0.0018774999392969782
949503.0446530805,2022-03-22,0.004553043494770037
942245.9965001569,2022-03-23,-0.007642996190259765
953115.9063321577,2022-03-24,0.011536169824414744
956176.7704755293,2022-03-25,0.003211429085420159
957553.7135869489,2022-03-28,0.0014400507876120017
964383.8006345258,2022-03-29,0.00713285004346309
966316.6031056867,2022-03-30,0.0020041838839361947
950033.5597249494,2022-03-31,-0.01685062983333263
951811.9966603742,2022-04-01,0.0018719727500360328
