account_value,date,daily_return
1024869.5940278169,2021-07-06,
1032611.7509143335,2021-07-07,0.00755428488817711
1022319.08382119,2021-07-08,-0.009967606008773111
1035083.8611921084,2021-07-09,0.012486099078975021
1036045.4574593966,2021-07-12,0.0009290032463462605
1029221.7313296015,2021-07-13,-0.006586319239822114
1030310.9819200671,2021-07-14,0.0010583245158051202
1032354.2469423793,2021-07-15,0.0019831536867678246
1022331.5145225489,2021-07-16,-0.00970861741453155
1003635.2989959719,2021-07-19,-0.018287820790997
1021715.5121721041,2021-07-20,0.018014724267091387
1029574.7457794306,2021-07-21,0.0076921936817992975
1026825.4982566492,2021-07-22,-0.0026702748237089624
1033206.1708499758,2021-07-23,0.006213979497158739
1033139.6229548609,2021-07-26,-6.440911503668989e-05
1030004.8561895792,2021-07-27,-0.0030342140555175146
1024028.5298695719,2021-07-28,-0.005802231207060804
1028033.9110121959,2021-07-29,0.003911396045903182
1019228.964923321,2021-07-30,-0.008564840123032047
1015055.1682056696,2021-08-02,-0.004095053085510947
1026020.7258304674,2021-08-03,0.010802917879017215
1011028.5979465563,2021-08-04,-0.014611915243501916
1015551.4802364428,2021-08-05,0.004473545356751263
1017610.0240677416,2021-08-06,0.0020270206595727203
1015142.6237594683,2021-08-09,-0.0024247012607150342
1020110.4076606829,2021-08-10,0.004893680735044814
1030213.8424026568,2021-08-11,0.00990425611394663
1030734.7305404742,2021-08-12,0.0005056116666055654
1029073.0306083758,2021-08-13,-0.0016121509083399932
1035670.897566994,2021-08-16,0.006411466205384464
1029747.7123863299,2021-08-17,-0.005719177003601139
1011816.2657310565,2021-08-18,-0.01741343674725848
1005555.7615425189,2021-08-19,-0.006187392316740703
1009412.8968689044,2021-08-20,0.003835824400696186
1016801.1441490252,2021-08-23,0.007319350984159589
1019825.9198028643,2021-08-24,0.002974795682759268
1023223.5838615496,2021-08-25,0.0033316117905122233
1014814.9760887225,2021-08-26,-0.008217761890410902
1022873.8499023516,2021-08-27,0.007941224758713616
1024135.263972481,2021-08-30,0.0012332059033963727
1023124.0054466326,2021-08-31,-0.0009874267212769405
1018476.9852592547,2021-09-01,-0.00454199115907683
1026625.9749137957,2021-09-02,0.008001152478145368
1022777.9714386065,2021-09-03,-0.003748203892378954
1019377.1249801714,2021-09-07,-0.0033251072602311638
1012302.07900544,2021-09-08,-0.0069405579165503495
1005297.4703323443,2021-09-09,-0.0069194846265430154
992063.3370277483,2021-09-10,-0.013164395310992671
1002447.2374488909,2021-09-13,0.010466973260248702
991955.7056457598,2021-09-14,-0.01046591921369433
1002997.4455368121,2021-09-15,0.011131283209731668
999546.152934273,2021-09-16,-0.003440978457020849
992793.3518974383,2021-09-17,-0.006755867167325014
968574.8145820696,2021-09-20,-0.02439433873029251
970919.9116737444,2021-09-21,0.0024211832234009023
979145.3867065508,2021-09-22,0.008471836795093335
994776.0706665118,2021-09-23,0.01596359863629271
997088.0777504046,2021-09-24,0.0023241482702169858
998737.9114334185,2021-09-27,0.0016546519006988003
986884.0362999041,2021-09-28,-0.011868854679303542
986492.5032455523,2021-09-29,-0.0003967366376902426
967921.931311806,2021-09-30,-0.018824848513951498
986232.145198067,2021-10-01,0.01891703586201987
