account_value,date,daily_return
1054249.1283490914,2022-01-03,
1071617.2708091324,2022-01-04,0.016474419558912823
1057456.051264451,2022-01-05,-0.01321481085685472
1050203.402875981,2022-01-06,-0.006858581384822093
1045396.1144598664,2022-01-07,-0.004577483183686004
1043700.8301193436,2022-01-10,-0.0016216669615217727
1050143.7548795708,2022-01-11,0.006173152855967867
1036985.4072056054,2022-01-12,-0.01253004420854209
1033065.3286933297,2022-01-13,-0.00378026391214048
1019541.882975911,2022-01-14,-0.013090600702400645
982348.8144601334,2022-01-18,-0.036480177162723115
972084.4539145096,2022-01-19,-0.010448794149830354
971427.2808554658,2022-01-20,-0.0006760452308411935
961104.7639868745,2022-01-21,-0.010626134423053268
957595.2342322358,2022-01-24,-0.003651557963442409
959809.592180539,2022-01-25,0.002312415380887556
962894.2319167146,2022-01-26,0.003213803822451622
959731.4995793808,2022-01-27,-0.0032846103263470816
990297.8002613953,2022-01-28,0.03184880427016368
989307.5394828003,2022-01-31,-0.0009999626156228514
991293.945484845,2022-02-01,0.002007875127569614
996122.2674811524,2022-02-02,0.004870726809438786
991434.0711585206,2022-02-03,-0.0047064466639086255
990536.8905768555,2022-02-04,-0.0009049321662072396
991793.7130990723,2022-02-07,0.0012688295955185502
1002595.5659502611,2022-02-08,0.010891229404385028
1011054.1272618684,2022-02-09,0.00843666339536453
996250.4057475709,2022-02-10,-0.01464186843724069
982140.4960457201,2022-02-11,-0.014163015262476097
974670.1410386476,2022-02-14,-0.007606197929063585
983469.1681590433,2022-02-15,0.009027697422862468
981584.7680510263,2022-02-16,-0.001916074411915103
959746.6059806375,2022-02-17,-0.0222478616021613
955081.4427368935,2022-02-18,-0.00486082807136079
948724.5241463479,2022-02-22,-0.006655891640328759
937891.099169999,2022-02-23,-0.011418936372596278
930870.9364121255,2022-02-24,-0.007485051051327907
961854.3355706033,2022-02-25,0.03328431251479147
954605.5722649392,2022-02-28,-0.00753623811589299
942263.6971686792,2022-03-01,-0.01292876917424346
962900.2270115212,2022-03-02,0.021901013383886836
964583.8388235483,2022-03-03,0.0017484800239919718
973247.8373252877,2022-03-04,0.008982110370319374
955985.1037742624,2022-03-07,-0.01773724316559222
949268.437209321,2022-03-08,-0.007025911322701361
968991.0792686471,2022-03-09,0.02077667526512017
970311.1208641061,2022-03-10,0.0013622845696941166
962663.8067619333,2022-03-11,-0.007881301097902083
966289.4709465036,2022-03-14,0.003766282848802316
980586.4999414033,2022-03-15,0.014795803353725212
988307.296366269,2022-03-16,0.007873651559884953
1002182.7849450654,2022-03-17,0.01403965004590435
1001522.8495736665,2022-03-18,-0.0006584980118522488
1000511.1696076936,2022-03-21,-0.0010101416721580714
1001525.5603967255,2022-03-22,0.0010138725282093919
992903.9316926545,2022-03-23,-0.008608495923614568
1003524.0241571015,2022-03-24,0.010695991953967088
1007088.3718591279,2022-03-25,0.003551830963907543
1004710.917295987,2022-03-28,-0.002360720895577373
1006713.7668328828,2022-03-29,0.001993458518681157
1014915.0199494904,2022-03-30,0.00814655901886474
999248.5505509919,2022-03-31,-0.01543623760665025
1002319.5027452058,2022-04-01,0.0030732615949460307
